fecha_hora,timestamp_unix,año,mes,dia,hora,minuto,dia_semana,semana_numero,es_fin_semana,estacion,sensor_id,sensor_ubicacion,tipo_sensor,estado_sensor,version_firmware,temperatura_c,temperatura_f,temperatura_anomalia,sensacion_termica,humedad,humedad_absoluta,punto_rocio,presion_atm,velocidad_viento,precipitacion,calidad_aire,ruido_db,luminosidad_lux,temperatura_promedio_hora,temperatura_max_dia,temperatura_min_dia,alerta_temperatura,diferencia_hora_anterior,tendencia_ultimas_3h,sensor_confianza,lectura_estable
2024-01-14 22:45:00,1705293900,2024,1,14,22,45,Sunday,2,True,,Sensor_A,Centro,Hidrómetro,Error,,4.3,39.7,Normal,,82,0.32,0.7,-1018.8516269916842,36.48726346982612,0,325,104,79.93767293836143,7.2,error,error,NORMAL,1.0,,29,True
2024-01-14 23:00:00,1705294800,2024,1,14,23,0,Sunday,2,True,Primavera,Sensor_E,Sur,IoT Device,Error,v2.0,4.8,40.6,Normal,Cálido,73,0.3,-0.6,983.2807256710914,13.438295518685706,32.72623521655541,441,118,15.627090487178009,8.3,,,NORMAL,1.5,Ascendente,18,
2024-01-14 23:15:00,1705295700,2024,1,14,23,15,Sunday,2,True,Verano,Sensor_A,,Hidrómetro,Mantenimiento,v1.0,4.5,40.1,Normal,Caluroso,75,0.3,-0.5,1011.9328542107742,3.286259570915462,0,-100,75,3.3525026965684934,5.2,error,error,NORMAL,-0.4,Descendente,53,Sí
2024-01-14 23:30:00,1705296600,2024,1,14,23,30,Sunday,2,True,Verano,Sensor_C,Centro,IoT Device,Calibrando,v1.2,7.1,44.8,Normal,Cálido,75,0.35,2.1,1033.3258684681407,4.084685815859002,0,449,100,53.748466611786014,6.7,,,NORMAL,-1.8,,58,1
2024-01-14 23:45:00,1705297500,2024,1,14,23,45,Sunday,2,True,Primavera,Sensor_C,Sur,Estación Completa,Calibrando,v1.2,6.7,44.1,Normal,Templado,83,0.38,3.3,sin_datos,32.94341722357932,49.814085339717174,142,66,22.726345977113617,7.4,,,NORMAL,-0.6,Ascendente,51,stable
2024-01-15 00:00:00,1705298400,2024,1,15,0,0,Monday,3,False,Invierno,Sensor_C,Norte,Estación Completa,Error,beta,6.3,43.3,Normal,,91,0.41,4.5,1027.3528206670642,38.67768507295069,39.75437693676819,459,39,2.1783195675846634,6.7,33.946548913304404,9.422925528812137,NORMAL,-1.5,,18,stable
2024-01-15 00:15:00,1705299300,2024,1,15,0,15,Monday,3,False,Otoño,Sensor_B,Sur,Hidrómetro,Offline,v1.2,12.9,55.2,Normal,,75,0.51,7.9,990.7960684377786,17.119367287775162,0,434,63,22.859477448835296,13.3,,,NORMAL,0.7,Descendente,91,1
2024-01-15 00:30:00,1705300200,2024,1,15,0,30,Monday,3,False,Verano,Sensor_C,Oeste,Estación Completa,Calibrando,v1.0,-999.0,-1766.2,Extremo,Caluroso,74,,-1004.2,1036.3993788065382,32.423389811985,0,bueno,56,99.68151427132634,,,,ALERTA_HIELO,1.7,Estable,45,1
2024-01-15 00:45:00,1705301100,2024,1,15,0,45,Monday,3,False,Primavera,Sensor_E,Sur,Estación Completa,Calibrando,v2.0,5.0,41.0,Normal,,76,0.31,0.2,sin_datos,1.256912060721227,0,477,115,21.73128737919201,6.8,,,NORMAL,-1.7,Ascendente,44,
2024-01-15 01:00:00,1705302000,2024,1,15,1,0,Monday,3,False,Verano,Sensor_A,,,Offline,v1.0,5.4,41.7,Normal,Templado,93,0.39,4.0,1009.9254576092803,48.526165132138,29.44586262915862,99,43,81.0760636025509,5.0,,,NORMAL,-0.2,,87,No
2024-01-15 01:15:00,1705302900,2024,1,15,1,15,Monday,3,False,Invierno,Sensor_E,Este,,Mantenimiento,beta,4.4,39.9,Normal,Frío,81,0.32,0.6,1023.409943838696,14.203009175633325,27.169774782350064,184,58,19.306720019269562,5.5,,,NORMAL,2.1,Variable,42,0
15/01/2024 01:30:00,1705303800,2024,1,15,1,30,Monday,3,False,Otoño,Sensor_D,Exterior,IoT Device,ERROR_READING,,10.1,50.2,Normal,Frío,79,0.45,5.9,1028.1062711866502,26.41719558244594,0,420,89,5.6401124361529,10.6,error,error,NORMAL,0.8,Descendente,,stable
2024-01-15 01:45:00,1705304700,2024,1,15,1,45,Monday,3,False,Verano,Sensor_A,Norte,Estación Completa,Mantenimiento,beta,6.2,43.2,Normal,,87,0.39,3.6,1029.6831671969583,47.76445124221571,42.12720945233342,91,95,67.63242081628866,5.1,,,NORMAL,3.1,,45,0
2024-01-15 02:00:00,1705305600,2024,1,15,2,0,Monday,3,False,,Sensor_D,Este,Termómetro,Error,v2.0,122.2230727240549,252.0,Extremo,,91,67.57,120.4,986.902510938219,13.508296502967887,28.734445933698694,134,100,27.79536396737572,38.7,,,ALERTA_CALOR,3.0,Ascendente,30,No
2024-01-15 02:15:00,1705306500,2024,1,15,2,15,Monday,3,False,Invierno,Sensor_B,Interior,,Calibrando,v1.0,7.0,44.6,Normal,Frío,93,0.44,5.6,1027.4184513228467,26.56266034937,49.86087270786662,53,77,41.42508091750307,11.7,,,NORMAL,-0.7,Estable,63,stable
2024-01-15 02:30:00,1705307400,2024,1,15,2,30,Monday,3,False,Primavera,Sensor_A,Exterior,Termómetro,,v2.0,6.6,43.9,Normal,cálculo_no_disponible,88,0.4,4.2,1000.5298846007594,18.50710117044047,42.299621093926945,234,47,58.79494893765758,5.7,,,NORMAL,0.8,Estable,93,True
2024-01-15 02:45:00,1705308300,2024,1,15,2,45,Monday,3,False,Verano,Sensor_B,Oeste,Termómetro,Offline,v2.0,7.9,46.2,Normal,Templado,92,0.46,6.3,1030.271434380566,16.720746912174423,0,-100,67,16.491546886542675,8.6,,,NORMAL,2.1,Variable,82,stable
2024-01-15 03:00:00,1705309200,2024,1,15,3,0,Monday,3,False,Verano,Sensor_E,Oeste,Termómetro,Offline,,-999.0,-1766.2,Extremo,Frío,77,,-1003.6,1016.2340393906453,22.981996483236355,0,336,111,85.4866658755026,,,,ALERTA_HIELO,-2.3,Estable,89,True
2024-01-15 03:15:00,1705310100,2024,1,15,3,15,Monday,3,False,,Sensor_E,Interior,Termómetro,Offline,beta,2.9,37.2,Normal,Frío,85,0.3,-0.1,981.1039330868939,25.85381169280796,0,110,109,40.326788266159255,4.3,,,NORMAL,-0.9,Variable,93,
2024-01-15 03:30:00,1705311000,2024,1,15,3,30,Monday,3,False,Otoño,Sensor_E,Este,Hidrómetro,OK,v1.0,2.8,37.0,Normal,Cálido,82,0.29,-0.8,986.9396404083427,40.093095951196545,0,bueno,78,44.6077777182442,3.8,,,NORMAL,1.6,,97,Sí
2024-01-15 03:45:00,1705311900,2024,1,15,3,45,Monday,3,False,Invierno,Sensor_C,Sur,Hidrómetro,Error,v1.0,5.5,41.9,Normal,,90,0.38,3.5,1019.6397550877182,31.934290094602787,0,334,38,36.45782180593019,6.4,,,NORMAL,2.8,Estable,25,True
2024-01-15 04:00:00,1705312800,2024,1,15,4,0,Monday,3,False,Primavera,Sensor_C,,,OK,v2.0,5.3,41.5,Normal,Cálido,86,0.36,2.5,999.7165666959768,12.747955660441912,0,360,39,62.22499383792174,6.0,,,NORMAL,-3.5,,99,stable
2024-01-15 04:15:00,1705313700,2024,1,15,4,15,Monday,3,False,Primavera,Sensor_D,Sur,Estación Completa,Calibrando,v1.0,12.4,54.3,Normal,Caluroso,78,0.51,8.0,sin_datos,44.42880446666146,0,265,74,55.43712239978989,39.5,,,NORMAL,1.3,Estable,55,No
2024-01-15 04:30:00,1705314600,2024,1,15,4,30,Monday,3,False,Invierno,Sensor_B,Centro,Termómetro,OK,v1.2,-999.0,-1766.2,Extremo,Caluroso,79,,-1003.2,1013.5031597057855,34.31297887493507,31.683386463635856,330,108,27.048073403385253,,,,ALERTA_HIELO,-1.4,Ascendente,,True
2024-01-15 04:45:00,1705315500,2024,1,15,4,45,Monday,3,False,Primavera,Sensor_A,Este,IoT Device,Mantenimiento,v1.2,9.8,49.6,Normal,Templado,89,0.5,7.6,1008.4085046000175,42.51669633351015,0,380,77,26.391934751351776,7.0,,,NORMAL,-0.2,Descendente,42,True
2024-01-15 05:00:00,1705316400,2024,1,15,5,0,Monday,3,False,Primavera,Sensor_A,Exterior,Estación Completa,Error,beta,6.3,43.3,Normal,Frío,81,0.36,2.5,1033.5748498272162,12.420923321356675,sin_medición,388,93,24.221327988361164,7.2,,,NORMAL,2.9,Ascendente,4,Sí
2024-01-15 05:15:00,1705317300,2024,1,15,5,15,Monday,3,False,Verano,Sensor_A,Oeste,,Calibrando,,6.8,44.2,Normal,Caluroso,82,0.38,3.2,sin_datos,35.47288040035535,0,22,69,78.19256225118349,7.4,,,NORMAL,1.9,,45,1
2024-01-15 05:30:00,1705318200,2024,1,15,5,30,Monday,3,False,Otoño,Sensor_C,,Hidrómetro,Offline,v1.2,-999.0,-1766.2,Extremo,Templado,68,,-1005.4,1010.3983911656198,0.9734718216868443,0,69,55,93.7080053290225,,,,ALERTA_HIELO,6.3,Descendente,-10,1
2024-01-15 05:45:00,1705319100,2024,1,15,5,45,Monday,3,False,Invierno,Sensor_A,Oeste,Estación Completa,OK,v2.0,7.9,46.2,Normal,Cálido,89,0.44,5.7,1005.2857785872567,49.36230944081426,sin_medición,15,118,97.10919696780203,7.7,,,NORMAL,-3.9,,98,False
2024-01-15 06:00:00,1705320000,2024,1,15,6,0,Monday,3,False,Verano,Sensor_B,Oeste,,Error,v2.0,9.2,48.6,Normal,Caluroso,83,0.45,5.8,1028.3861575818723,16.3845963503277,sin_medición,493,56,78.49260738538769,9.2,,,NORMAL,1.5,Ascendente,3,True
2024-01-15 06:15:00,1705320900,2024,1,15,6,15,Monday,3,False,Invierno,Sensor_A,Interior,Termómetro,,beta,7.7,45.9,Normal,Templado,94,0.46,6.5,1019.4813964585561,7.598134359848813,sin_medición,355,94,37.32571058057146,7.2,,,NORMAL,-1.0,Estable,87,0
2024-01-15 06:30:00,1705321800,2024,1,15,6,30,Monday,3,False,Primavera,Sensor_C,Interior,,Calibrando,,12.5,54.5,Normal,Frío,73,0.48,7.1,998.0049507647685,27.35581939246432,0,482,95,75.96957218900762,7.4,,,NORMAL,-0.4,,,1
2024-01-15 06:45:00,1705322700,2024,1,15,6,45,Monday,3,False,Verano,Sensor_D,Norte,Hidrómetro,Error,,-999.0,-1766.2,Extremo,,68,,-1005.4,1028.1330985572886,42.020655869843075,42.94415741796909,437,101,78.13384901939972,,,,ALERTA_HIELO,-1.4,Estable,21,True
2024-01-15 07:00:00,1705323600,2024,1,15,7,0,Monday,3,False,Otoño,Sensor_B,Centro,Hidrómetro,OK,,16.2,61.2,Normal,Caluroso,83,0.69,12.8,990.5945915507875,48.038172734136566,26.280469763364085,85,118,89071.83425754141,10.1,,,NORMAL,1.1,,89,0
2024-01-15 07:15:00,1705324500,2024,1,15,7,15,Monday,3,False,Primavera,Sensor_B,Oeste,Termómetro,Mantenimiento,v1.0,15.3,59.5,Normal,Frío,71,0.56,9.5,998.8828652467799,3.967760329344261,0,12,44,38105.48807983824,12.2,,,NORMAL,2.9,Variable,42,False
2024-01-15 07:30:00,1705325400,2024,1,15,7,30,Monday,3,False,Primavera,Sensor_E,Exterior,Hidrómetro,OK,v1.0,-999.0,-1766.2,Extremo,Templado,69,,-1005.2,1003.8174420002586,-27.16093124909058,0,435,101,88765.67173544655,,error,error,ALERTA_HIELO,-0.2,Descendente,,0
2024-01-15 07:45:00,1705326300,2024,1,15,7,45,Monday,3,False,Invierno,Sensor_A,,IoT Device,Mantenimiento,beta,11.5°C,,,Cálido,74,,,1006.0342979740296,34.25985086240596,0,57,120,18749.35881883869,,,,SENSOR_ERROR,,,48,False
2024-01-15 08:00:00,1705327200,2024,1,15,8,0,Monday,3,False,Invierno,Sensor_B,Norte,Estación Completa,,v1.0,17.2,63.0,Normal,Frío,-999,-8.83,-202.6,-1006.5878055407171,43.23996601038711,0,0,41,63772.52999132675,14.5,,,NORMAL,2.8,,93,0
2024-01-15 08:15:00,1705328100,2024,1,15,8,15,Monday,3,False,Verano,Sensor_E,Norte,Hidrómetro,Error,v1.2,9.5,49.1,Normal,Templado,63,0.35,2.1,999.2050742537944,1.3832251710473975,0,249,41,71336.82169771202,4.9,,,NORMAL,0.1,Variable,7,No
2024-01-15 08:30:00,1705329000,2024,1,15,8,30,Monday,3,False,Otoño,Sensor_E,Centro,IoT Device,,v2.0,11.8,53.2,Normal,,78,0.5,7.4,990.1509398231763,5.258030295389476,0,8,44,85164.36851516658,6.8,,,NORMAL,1.8,Estable,90,1
2024-01-15 08:45:00,1705329900,2024,1,15,8,45,Monday,3,False,Invierno,Sensor_D,,Estación Completa,OK,v2.0,12.4,54.3,Normal,,81,0.53,8.6,991.7767459452309,21.248797900204085,43.51971769200949,-100,62,84531.64917963387,39.3,,,NORMAL,0.8,Estable,92,No
2024-01-15 09:00:00,1705330800,2024,1,15,9,0,Monday,3,False,Verano,Sensor_C,,IoT Device,ERROR_READING,v1.0,12.8,55.0,Normal,Caluroso,94,0.64,11.6,1000.2269459744764,29.02340530164648,sin_medición,321,32,98006.28157446468,9.0,,,NORMAL,2.9,Descendente,86,stable
2024-01-15 09:15:00,1705331700,2024,1,15,9,15,Monday,3,False,Otoño,Sensor_B,,Hidrómetro,Offline,v2.0,-999.0,-1766.2,Extremo,Frío,94,,-1000.2,-995.664251889319,26.075835569362237,0,77,83,603.0614969806836,,,,ALERTA_HIELO,-3.5,Estable,91,No
2024-01-15 09:30:00,1705332600,2024,1,15,9,30,Monday,3,False,Verano,Sensor_A,Oeste,Estación Completa,,v1.0,14.0,57.2,Normal,Templado,71,0.52,8.2,1009.50718717425,19.41838869725322,0,281,51,55370.95301867391,9.1,,,NORMAL,-1.2,,99,False
2024-01-15 09:45:00,1705333500,2024,1,15,9,45,Monday,3,False,Primavera,Sensor_E,Este,,Error,,10.9,51.6,Normal,Frío,89,0.53,8.7,997.0935005187081,47.121799737204476,0,169,101,26148.340047668295,8.8,,,NORMAL,-0.0,Descendente,18,No
2024-01-15 10:00:00,1705334400,2024,1,15,10,0,Monday,3,False,Invierno,Sensor_A,Este,,Error,v1.0,-999.0,-1766.2,Extremo,Cálido,85,,-1002.0,989.1877023826544,12.305745924136719,33.62893643566371,288,45,86109.9934870106,,,,ALERTA_HIELO,-0.9,,5,0
2024-01-15 10:15:00,1705335300,2024,1,15,10,15,Monday,3,False,,Sensor_A,Exterior,Hidrómetro,OK,beta,10.5,50.9,Normal,Frío,93,0.54,9.1,997.3705492996695,23.737817430465785,0,331,32,32838.17620031678,10.0,,,NORMAL,1.9,Estable,95,Sí
2024-01-15 10:30:00,1705336200,2024,1,15,10,30,Monday,3,False,Otoño,Sensor_C,Norte,IoT Device,Offline,v1.0,11.9,53.4,Normal,Caluroso,78,0.5,7.5,986.9867775313737,37.255525514850454,0,236,102,37713.32441274554,10.6,,,NORMAL,-2.2,Ascendente,95,Sí
2024-01-15 10:45:00,1705337100,2024,1,15,10,45,Monday,3,False,Verano,Sensor_D,Norte,Hidrómetro,,,15.7,60.3,Normal,Caluroso,73,0.59,10.3,1038.538405348007,34.261396986832274,1.052860503190406,333,49,94932.47835136917,40.7,,,NORMAL,-3.4,,100,True
2024-01-15 11:00:00,1705338000,2024,1,15,11,0,Monday,3,False,Otoño,Sensor_A,Sur,IoT Device,OK,v1.2,16.4,61.5,Normal,Templado,74,0.62,11.2,1007.7497885745989,48.49941323520437,0,176,91,71574.69996759277,12.2,,,NORMAL,0.7,,,Sí
2024-01-15 11:15:00,1705338900,2024,1,15,11,15,Monday,3,False,Invierno,Sensor_D,Este,Termómetro,Error,v1.2,18.1,64.6,Normal,Cálido,77,0.72,13.5,1037.8502583460315,20.877954688229206,0,50,95,53379.197662186525,14.7,,,NORMAL,-1.2,,16,Sí
2024-01-15 11:30:00,1705339800,2024,1,15,11,30,Monday,3,False,Verano,Sensor_E,Oeste,Termómetro,OK,v2.0,14.0,57.2,Normal,,89,0.65,11.8,980.5864151652526,33.89123744972167,0,343,66,94800.39283793175,11.6,,,NORMAL,-4.2,Ascendente,85,
2024-01-15 11:45:00,1705340700,2024,1,15,11,45,Monday,3,False,Verano,Sensor_C,Interior,Termómetro,Offline,beta,14.9,58.8,Normal,,77,0.59,10.3,985.1230586424404,7.585210945260673,0,3,30,77623.12061943079,13.0,,,NORMAL,0.3,,82,
2024-01-15 12:00:00,1705341600,2024,1,15,12,0,Monday,3,False,Invierno,Sensor_C,Este,IoT Device,Mantenimiento,,12.9,55.2,Normal,Frío,85,0.58,9.9,1033.2831052088675,34.7795105654557,0,106,53,36504.36601666738,13.1,,,NORMAL,1.4,,42,
2024-01-15 12:15:00,1705342500,2024,1,15,12,15,Monday,3,False,Primavera,Sensor_D,Norte,Hidrómetro,Mantenimiento,,16.7,62.1,Normal,Caluroso,150,1.29,26.7,sin_datos,7.9932091435929,sin_medición,,41,41744.8829716236,15.7,,,NORMAL,1.1,Ascendente,47,No
2024-01-15 12:30:00,1705343400,2024,1,15,12,30,Monday,3,False,,Sensor_B,Norte,,Mantenimiento,v1.2,19.5,67.1,Normal,,82,0.83,15.9,994.7051826838562,36.45605673963008,sin_medición,85,95,41432.390435884095,17.1,,,NORMAL,1.2,Estable,47,stable
2024-01-15 12:45:00,1705344300,2024,1,15,12,45,Monday,3,False,Invierno,Sensor_E,Norte,Termómetro,,,12.9,55.2,Normal,Frío,86,0.59,10.1,1039.7197158638576,49.594340095120145,0,65,87,30757.06102236426,12.4,,,NORMAL,1.4,,97,False
2024-01-15 13:00:00,1705345200,2024,1,15,13,0,Monday,3,False,Invierno,Sensor_B,Este,IoT Device,Error,beta,-999.0,-1766.2,Extremo,Templado,45,,-1010.0,994.4107291434582,2.4618489394499177,0,303,112,21930.42334768365,,,,ALERTA_HIELO,-1.9,Variable,21,No
2024-01-15 13:15:00,1705346100,2024,1,15,13,15,Monday,3,False,Invierno,Sensor_A,Centro,Estación Completa,Mantenimiento,v2.0,12.9,55.2,Normal,,84,0.57,9.7,1037.8723181810374,26.786153380930074,0,159,102,90397.20607265578,13.4,,,NORMAL,-4.4,Estable,48,1
2024-01-15 13:30:00,1705347000,2024,1,15,13,30,Monday,3,False,Otoño,Sensor_D,,Termómetro,Mantenimiento,v1.0,14.0,57.2,Normal,Templado,67,0.49,7.4,984.2974651961648,0.1683868328237026,0,301,58,83403.5171510969,16.1,,,NORMAL,-2.4,Estable,-10,stable
2024-01-15 13:45:00,1705347900,2024,1,15,13,45,Monday,3,False,,Sensor_E,Norte,,,beta,-999.0,-1766.2,Extremo,Frío,87,,-1001.6,-1035.07650001972,24.801362994299353,0,120,68,3227.8620946913807,,,,ALERTA_HIELO,0.7,Ascendente,150,No
15/01/2024 14:00:00,1705348800,2024,1,15,14,0,Monday,3,False,Invierno,Sensor_C,Exterior,Estación Completa,Error,v2.0,11.1,52.0,Normal,Templado,63,0.38,3.7,1020.1782982415923,19.71471535389077,0,267,66,11579.778083259873,12.7,,,NORMAL,-1.8,Estable,29,False
2024-01-15 14:15:00,1705349700,2024,1,15,14,15,Monday,3,False,Invierno,Sensor_A,Exterior,Hidrómetro,OK,beta,14.4,57.9,Normal,Cálido,79,0.59,10.2,1015.3922705760909,11.507158636729125,43.94126527640234,499,88,33239.97918289684,13.6,,,NORMAL,-0.3,Variable,88,1
2024-01-15 14:30:00,1705350600,2024,1,15,14,30,Monday,3,False,Invierno,Sensor_A,Exterior,Hidrómetro,Mantenimiento,,18.2,64.8,Normal,Cálido,59,0.55,10.0,1023.5560859964098,46.86599214594448,5.765749333014147,264,66,10797.962761764302,15.5,,,NORMAL,-1.7,Ascendente,70,
2024-01-15 14:45:00,1705351500,2024,1,15,14,45,Monday,3,False,Otoño,Sensor_C,Sur,Hidrómetro,,beta,15.5,59.9,Normal,Frío,74,0.59,10.3,1024.5448684217838,30.033026503981823,0,43,65,99363.35671682854,13.6,,,NORMAL,-1.0,,81,No
2024-01-15 15:00:00,1705352400,2024,1,15,15,0,Monday,3,False,Invierno,Sensor_D,,Hidrómetro,Mantenimiento,v1.0,18.8,65.8,Normal,Caluroso,59,0.57,10.6,984.4220675441701,39.37506677679944,11.80716507097171,488,92,60620.59354876811,16.9,,,NORMAL,3.3,Ascendente,48,stable
2024-01-15 15:15:00,1705353300,2024,1,15,15,15,Monday,3,False,Invierno,Sensor_B,,Termómetro,Offline,beta,14.1,57.4,Normal,Templado,150,1.1,24.1,sin_datos,8.16184935647738,0,104,97,13824.723196825162,16.5,,,NORMAL,-2.5,Estable,92,Sí
2024-01-15 15:30:00,1705354200,2024,1,15,15,30,Monday,3,False,,Sensor_E,Interior,,Offline,,12.7,54.9,Normal,,93,0.62,11.3,1039.2141037974288,11.967485891115704,0,351,67,26041.204084802263,12.6,,,NORMAL,-2.4,,84,Sí
2024-01-15 15:45:00,1705355100,2024,1,15,15,45,Monday,3,False,Otoño,Sensor_B,,,Error,v1.0,17.5,63.5,Normal,,89,0.8,15.3,1007.3824341524866,12.284405012037986,0,279,101,94062.80210773861,17.1,error,error,NORMAL,-1.0,,21,No
2024-01-15 16:00:00,1705356000,2024,1,15,16,0,Monday,3,False,,Sensor_D,,IoT Device,OK,,18.1,64.6,Normal,cálculo_no_disponible,88,0.82,15.7,1016.0378213053597,48.42046720854235,30.597887907299757,155,80,81447.24685313395,16.9,error,error,NORMAL,2.7,Variable,82,1
2024-01-15 16:15:00,1705356900,2024,1,15,16,15,Monday,3,False,Invierno,Sensor_D,,,Error,v1.0,14.6,58.3,Normal,Templado,71,0.54,8.8,980.6210408829688,20.50372963019672,40.96318506262159,312,80,36626.74040284779,16.4,,,NORMAL,-2.0,Descendente,8,0
2024-01-15 16:30:00,1705357800,2024,1,15,16,30,Monday,3,False,Otoño,Sensor_E,Exterior,Estación Completa,ERROR_READING,v1.2,43.01549550934227,109.4,Anómalo,,85,3.05,40.0,1016.9445754213033,-8.176003222404177,0,181,79,32134.56796548013,20.7,,,ALERTA_CALOR,-3.2,Descendente,93,True
2024-01-15 16:45:00,1705358700,2024,1,15,16,45,Monday,3,False,Primavera,Sensor_A,Este,Hidrómetro,Mantenimiento,v1.0,13.2,55.8,Normal,cálculo_no_disponible,85,0.59,10.2,1035.671121767131,34.475550527457514,7.26957003108023,499,113,81079.38257944146,14.7,,,NORMAL,1.3,,65,0
2024-01-15 17:00:00,1705359600,2024,1,15,17,0,Monday,3,False,Otoño,Sensor_D,Centro,Hidrómetro,OK,v1.0,11.7,53.1,Normal,Cálido,69,0.44,5.5,1023.0372764178304,42.061635789038924,0,-100,39,53463.482340365976,15.8,error,error,NORMAL,1.7,Variable,85,No
2024-01-15 17:15:00,1705360500,2024,1,15,17,15,Monday,3,False,Verano,Sensor_B,Centro,IoT Device,Calibrando,,15.1,59.2,Normal,Frío,79,0.62,10.9,996.826792987031,8.6761960519825,0,483,95,61765.226105515016,16.6,,,NORMAL,-2.7,Descendente,46,Sí
2024-01-15 17:30:00,1705361400,2024,1,15,17,30,Monday,3,False,Verano,Sensor_C,Interior,Hidrómetro,Offline,,10.5,50.9,Normal,Frío,62,0.36,2.9,1026.9302525925718,35.58026569136239,0,131,89,67266.02485269982,12.5,,,NORMAL,0.1,,,1
2024-01-15 17:45:00,1705362300,2024,1,15,17,45,Monday,3,False,Otoño,Sensor_A,Exterior,Estación Completa,Calibrando,beta,-999.0,-1766.2,Extremo,Caluroso,83,,-1002.4,1026.9354814538444,10.926241665772013,0,161,78,30937.580189034597,,,,ALERTA_HIELO,-1.3,Ascendente,48,True
2024-01-15 18:00:00,1705363200,2024,1,15,18,0,Monday,3,False,,Sensor_B,Oeste,Termómetro,Offline,v2.0,11.5,52.7,Normal,cálculo_no_disponible,N/A,,,1021.0724199662876,11.994715690242518,0,381,79,14218.81245457245,14.6,,,NORMAL,0.4,Descendente,91,stable
2024-01-15 18:15:00,1705364100,2024,1,15,18,15,Monday,3,False,Verano,Sensor_E,Centro,,Error,v2.0,7.0,44.6,Normal,Templado,91,0.43,5.2,1015.6579036606615,,0,280,53,78521.24190381811,18.9,,,NORMAL,1.9,,23,0
2024-01-15 18:30:00,1705365000,2024,1,15,18,30,Monday,3,False,,Sensor_D,Oeste,Termómetro,,v1.0,11.0,51.8,Normal,Cálido,75,0.45,6.0,1004.2527345221663,0.8862919481762099,14.616642274511054,163,78,64033.020636259054,13.8,error,error,NORMAL,-2.0,Ascendente,,
2024-01-15 18:45:00,1705365900,2024,1,15,18,45,Monday,3,False,Otoño,Sensor_E,,Estación Completa,OK,,,,,Templado,-999,,,1027.5889816407334,23.135541372326113,29.05069776656839,470,91,99561.12466374857,,,,SENSOR_ERROR,,,89,Sí
2024-01-15 19:00:00,1705366800,2024,1,15,19,0,Monday,3,False,Otoño,Sensor_A,,Hidrómetro,,v1.0,8.3,46.9,Normal,Frío,75,0.38,3.3,1025.437407134112,8.990159858176112,32.44793007970394,322,46,89320.69274303058,13.5,error,error,NORMAL,-3.6,Variable,88,True
2024-01-15 19:15:00,1705367700,2024,1,15,19,15,Monday,3,False,Invierno,Sensor_E,Oeste,Estación Completa,Mantenimiento,beta,2.7,36.9,Normal,Frío,93,0.33,1.3,-1025.066773232568,0.25828483523253065,0,169,102,93489.63279035006,16.4,error,error,NORMAL,-0.3,Variable,68,Sí
2024-01-15 19:30:00,1705368600,2024,1,15,19,30,Monday,3,False,Verano,Sensor_A,Interior,Termómetro,Calibrando,v1.2,48.14705422564596,118.7,Anómalo,Cálido,89,4.1,45.9,1039.1295276347275,2.412211071970982,0,232,109,16452.033871710093,22.0,,,ALERTA_CALOR,-0.5,Variable,40,Sí
2024-01-15 19:45:00,1705369500,2024,1,15,19,45,Monday,3,False,Invierno,Sensor_E,Norte,Termómetro,,v1.0,6.9,44.4,Normal,Caluroso,89,0.41,4.7,1012.3611421718275,-22.49304078242409,0,236,70,63323.05639167899,14.9,,,NORMAL,2.8,Descendente,99,True
2024-01-15 20:00:00,1705370400,2024,1,15,20,0,Monday,3,False,,Sensor_E,Oeste,IoT Device,Offline,v2.0,2.0,35.6,Normal,Frío,81,0.27,-1.8,1030.3645415070685,1.2402248620011824,0,-100,49,39.26493671012008,4.7,,,NORMAL,-0.9,Descendente,99,Sí
2024-01-15 20:15,1705371300,2024,1,15,20,15,Monday,3,False,Primavera,Sensor_D,Oeste,,Mantenimiento,v2.0,44.22104634906876,111.6,Anómalo,Templado,78,2.97,39.8,1008.482005060393,47.83284970563837,0,383,100,93.32317558927103,20.4,,,ALERTA_CALOR,1.3,Estable,62,False
2024-01-15 20:30:00,1705372200,2024,1,15,20,30,Monday,3,False,Primavera,Sensor_B,Exterior,,OK,v2.0,-999.0,-1766.2,Extremo,Caluroso,78,,-1003.4,985.995418489071,,44.99918412221685,460,59,91.28592935759748,,,,ALERTA_HIELO,-2.3,Variable,100,False
2024-01-15 20:45:00,1705373100,2024,1,15,20,45,Monday,3,False,Primavera,Sensor_D,Norte,IoT Device,Offline,beta,14.8,58.6,Normal,Caluroso,84,0.64,11.6,994.1137598529091,21.386567707827673,9.571523828728706,95,70,45.93659076411865,20.4,,,NORMAL,-0.2,,98,
2024-01-15 21:00:00,1705374000,2024,1,15,21,0,Monday,3,False,Invierno,Sensor_B,Exterior,Termómetro,Error,,9.2,48.6,Normal,Templado,88,0.47,6.8,981.8079416900197,44.09225829505722,0,407,39,35.11469635675377,13.3,,,NORMAL,2.2,Variable,23,0
2024-01-15 21:15:00,1705374900,2024,1,15,21,15,Monday,3,False,Primavera,Sensor_C,,IoT Device,Mantenimiento,v2.0,7.4,45.3,Normal,Frío,78,0.37,3.0,1021.2018886289261,40.217581308549235,14.560565014044224,387,104,68.34858132325003,11.1,,,NORMAL,4.0,Estable,63,False
